PhraseId	SentenceId	Phrase	Sentiment
23667	1075	A clash between the artificial structure of the story and the more contemporary , naturalistic tone	2.0
23682	1076	Jagger , Stoppard and director Michael Apted ... deliver a riveting and surprisingly romantic ride .	4.0
23699	1077	If the material is slight and admittedly manipulative , Jacquot preserves Tosca 's intoxicating ardor through his use of the camera .	3.0
23707	1077	, Jacquot preserves Tosca 's intoxicating ardor through his use of the camera .	2.0
23708	1077	Jacquot preserves Tosca 's intoxicating ardor through his use of the camera .	3.0
23710	1077	preserves Tosca 's intoxicating ardor through his use of the camera .	3.0
23711	1077	preserves Tosca 's intoxicating ardor through his use of the camera	3.0
23726	1079	Ultimately , in the history of the Academy , people may be wondering what all that jazz was about `` Chicago '' in 2002 .	1.0
23727	1079	, in the history of the Academy , people may be wondering what all that jazz was about `` Chicago '' in 2002 .	1.0
23728	1079	in the history of the Academy , people may be wondering what all that jazz was about `` Chicago '' in 2002 .	2.0
23733	1079	, people may be wondering what all that jazz was about `` Chicago '' in 2002 .	2.0
23734	1079	people may be wondering what all that jazz was about `` Chicago '' in 2002 .	1.0
23735	1079	may be wondering what all that jazz was about `` Chicago '' in 2002 .	1.0
23736	1079	may be wondering what all that jazz was about `` Chicago '' in 2002	2.0
23737	1079	be wondering what all that jazz was about `` Chicago '' in 2002	2.0
23738	1079	wondering what all that jazz was about `` Chicago '' in 2002	1.0
23739	1079	what all that jazz was about `` Chicago '' in 2002	2.0
23749	1080	The direction occasionally rises to the level of marginal competence , but for most of the film it is hard to tell who is chasing who or why .	1.0
23750	1080	The direction occasionally rises to the level of marginal competence , but for most of the film it is hard to tell who is chasing who or why	1.0
23751	1080	The direction occasionally rises to the level of marginal competence , but	2.0
23752	1080	The direction occasionally rises to the level of marginal competence ,	2.0
23764	1080	for most of the film it is hard to tell who is chasing who or why	1.0
23767	1080	it is hard to tell who is chasing who or why	1.0
23778	1081	For a story set at sea , Ghost Ship is pretty landbound , with its leaden acting , dull exposition and telegraphed ` surprises . '	0.0
23783	1081	, Ghost Ship is pretty landbound , with its leaden acting , dull exposition and telegraphed ` surprises . '	0.0
23784	1081	Ghost Ship is pretty landbound , with its leaden acting , dull exposition and telegraphed ` surprises . '	1.0
23788	1081	is pretty landbound , with its leaden acting , dull exposition and telegraphed ` surprises . '	2.0
23789	1081	is pretty landbound , with its leaden acting , dull exposition and telegraphed ` surprises .	1.0
23790	1081	is pretty landbound , with its leaden acting , dull exposition and telegraphed ` surprises	1.0
23795	1081	with its leaden acting , dull exposition and telegraphed ` surprises	1.0
23806	1082	On its icy face , the new film is a subzero version of Monsters , Inc. , without the latter 's imagination , visual charm or texture .	0.0
23810	1082	, the new film is a subzero version of Monsters , Inc. , without the latter 's imagination , visual charm or texture .	0.0
23811	1082	the new film is a subzero version of Monsters , Inc. , without the latter 's imagination , visual charm or texture .	0.0
23814	1082	is a subzero version of Monsters , Inc. , without the latter 's imagination , visual charm or texture .	1.0
23815	1082	is a subzero version of Monsters , Inc. , without the latter 's imagination , visual charm or texture	0.0
23816	1082	is a subzero version of Monsters , Inc. , without the latter 's imagination ,	0.0
23817	1082	is a subzero version of Monsters , Inc. , without the latter 's imagination	0.0
23837	1083	The 1960s rebellion was misdirected : you ca n't fight your culture .	2.0
23838	1083	The 1960s rebellion was misdirected : you ca n't fight your culture	1.0
23851	1084	Millions of dollars heaped upon a project of such vast proportions need to reap more rewards than spiffy bluescreen technique and stylish weaponry .	1.0
23856	1084	heaped upon a project of such vast proportions need to reap more rewards than spiffy bluescreen technique and stylish weaponry .	3.0
23857	1084	heaped upon a project of such vast proportions need to reap more rewards than spiffy bluescreen technique and stylish weaponry	2.0
23859	1084	upon a project of such vast proportions need to reap more rewards than spiffy bluescreen technique and stylish weaponry	2.0
23860	1084	a project of such vast proportions need to reap more rewards than spiffy bluescreen technique and stylish weaponry	2.0
23866	1084	need to reap more rewards than spiffy bluescreen technique and stylish weaponry	1.0
23867	1084	to reap more rewards than spiffy bluescreen technique and stylish weaponry	2.0
23882	1085	Family portrait of need , neurosis and nervy negativity is a rare treat that shows the promise of digital filmmaking .	3.0
23891	1085	negativity is a rare treat that shows the promise of digital filmmaking .	4.0
23893	1085	is a rare treat that shows the promise of digital filmmaking .	4.0
23894	1085	is a rare treat that shows the promise of digital filmmaking	4.0
23905	1086	A poignant and gently humorous parable that loves its characters and communicates something rather beautiful about human nature .	4.0
23910	1086	parable that loves its characters and communicates something rather beautiful about human nature .	3.0
23911	1086	parable that loves its characters and communicates something rather beautiful about human nature	4.0
23912	1086	that loves its characters and communicates something rather beautiful about human nature	4.0
23913	1086	loves its characters and communicates something rather beautiful about human nature	4.0
23923	1087	Smug , artificial , ill-constructed and fatally overlong ... it never finds a consistent tone and lacks bite , degenerating into a pious , preachy soap opera .	2.0
23924	1087	Smug , artificial , ill-constructed and fatally overlong ... it never finds a consistent tone and lacks bite , degenerating into a pious , preachy soap opera	0.0
23935	1087	it never finds a consistent tone and lacks bite , degenerating into a pious , preachy soap opera	0.0
23936	1087	never finds a consistent tone and lacks bite , degenerating into a pious , preachy soap opera	0.0
23937	1087	finds a consistent tone and lacks bite , degenerating into a pious , preachy soap opera	1.0
23954	1088	Charlie Hunnam has the twinkling eyes , repressed smile and determined face needed to carry out a Dickensian hero .	4.0
23958	1088	has the twinkling eyes , repressed smile and determined face needed to carry out a Dickensian hero .	3.0
23959	1088	has the twinkling eyes , repressed smile and determined face needed to carry out a Dickensian hero	3.0
23980	1089	Measured against practically any like-themed film other than its Oscar-sweeping franchise predecessor The Silence of the Lambs , Red Dragon rates as an exceptional thriller .	4.0
23981	1089	Measured against practically any like-themed film other than its Oscar-sweeping franchise predecessor The Silence of the Lambs	2.0
23982	1089	Measured against practically any like-themed film other than its Oscar-sweeping franchise predecessor	3.0
23984	1089	against practically any like-themed film other than its Oscar-sweeping franchise predecessor	2.0
24005	1090	Watching a Brian DePalma movie is like watching an Alfred Hitchcock movie after drinking twelve beers .	1.0
24012	1090	is like watching an Alfred Hitchcock movie after drinking twelve beers .	1.0
24013	1090	is like watching an Alfred Hitchcock movie after drinking twelve beers	2.0
24028	1091	Guy gets girl , guy loses girl , audience falls asleep .	0.0
